CountryCode,Year,inflation_cpi_yoy,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,net_lending_gdp_lag1,broad_money_growth_lag2,demand_restrictions,supply_restrictions,restriction_index,inflation_cpi_yoy_dm,demand_restrictions_dm,supply_restrictions_dm,net_lending_gdp_lag1_dm,broad_money_growth_lag2_dm,restriction_index_dm
RWA,2023,19.789546746467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.89082459607102,18.2715266588691,0.0,0.0,0.0,7.068452430156032,-0.022898999782561408,-0.0006758715662825016,-0.005356595888902582,-1.7737976223796164,-0.013374801975584744
RWA,2024,1.77029240198635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09200206837411,22.9141984849565,0.0,0.0,0.0,-10.253671759720458,-0.022898999782561408,-0.0006758715662825016,0.17888839973105597,4.230728562620577,-0.013374801975584744
SEN,2022,9.69681899081073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-5.95485091099807,12.3385377863321,0.0,0.08333333333333333,0.03571428571428571,2.7955782382043077,-0.09529789084583605,-0.05689280278321372,0.2664145976271617,-7.091515858263204,-0.07883856739042647
SEN,2023,5.93947798773215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.57411567303937,15.340598354988,0.0,0.0,0.0,0.821133148065627,0.04764894542291802,0.028446401391606868,-0.6409117362381793,-0.2498812721045507,0.039419283695213234
SEN,2024,0.804503298792438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.94412926611322,21.5700223985475,0.0,0.0,0.0,-3.6167113862699267,0.04764894542291802,0.028446401391606868,0.3744971386110194,7.341397130367742,0.039419283695213234
SLV,2022,7.19861615609867,0.3433789954337899,0.3333333333333333,0.2506849315068493,0.2931506849315068,0.0,0.0,0.0,0.0164383561643835,-2.89913556178843,8.87235395107724,0.13595890410958902,0.1165905631659056,0.12765818656229613,1.7449936989737775,-0.004658621439443358,-0.03472131622816553,0.6456711363474619,0.5987015591157636,-0.017542633491752863
SLV,2023,4.04554694222477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.727005734525,2.25799085747399,0.0,0.0,0.0,0.37482039803977685,0.002329310719721679,0.01736065811408278,-0.47026060821314974,-2.1760875169847367,0.008771316745876424
SLV,2024,0.853782292567288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81757812236921,4.6496099734149,0.0,0.0,0.0,-2.1198140970135473,0.002329310719721679,0.01736065811408278,-0.17541052813431124,1.577385957868966,0.008771316745876424
SWE,2022,8.36929098869189,0.0356164383561643,0.0100456621004566,0.0534246575342465,0.0821917808219178,0.0,0.0255707762557077,0.0,0.0616438356164383,-0.66385369599244,18.1336662046918,0.040296803652968,0.023896499238964964,0.03326810176125242,0.36373950572349045,-0.06843335507719071,-0.09651735884612596,-0.05112131416452659,4.6359342823429195,-0.08046935669244867
SWE,2023,8.54862489748902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714787373321883,10.4475315520707,0.0,0.0,0.0,2.325969327460519,0.03421667753859535,0.048258679423062986,0.039458183325755236,0.789373647224572,0.04023467834622433
SWE,2024,2.83581658224034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301569852911852,2.87099561636584,0.0,0.0,0.0,-2.689708833184003,0.03421667753859535,0.048258679423062986,0.011663130838772684,-5.425307929567495,0.04023467834622433
TGO,2022,7.96757361617945,0.0821917808219178,0.2885844748858447,0.6808219178082192,0.75,0.0,0.5077625570776255,0.0,0.3212328767123287,-4.78087108161796,11.5850928864143,0.4846461187214611,0.20327245053272447,0.36405740378343115,1.1067729431885436,0.22779952163513806,0.023066608683047038,2.1215966276345055,-4.504352760886231,0.14005684465567048
TGO,2023,5.48928568141131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.56898246697899,12.2797760765898,0.0,0.0,0.0,0.411380921360303,-0.11389976081756902,-0.011533304341523512,-1.9545763295505663,0.029904446792018646,-0.07002842232783525
TGO,2024,2.86262074089801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.16684890343541,15.3624655849792,0.0,0.0,0.0,-1.5181538645488395,-0.11389976081756902,-0.011533304341523512,-0.16702029808393792,4.474448314094211,-0.07002842232783525
THA,2022,-1.61068030486688,0.3735159817351597,0.4073059360730593,0.3178082191780822,0.3294520547945205,0.0,0.0,0.1945205479452054,0.2554794520547945,-7.03367097198837,10.159916138524,0.21044520547945206,0.2209284627092846,0.21493803000652315,-5.776046580804504,0.04499891280713199,0.034837283467420474,-1.6049604961866613,0.8659828843679094,0.04064392880439849
THA,2023,8.47805174421543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.86113869107009,4.80510932600992,0.0,0.0,0.0,6.0955813812177055,-0.022499456403566,-0.017418641733710216,-0.7204897870924225,-0.6492499106434195,-0.020321964402199244
THA,2024,1.36580540798037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.20062108862163,3.87577190401605,0.0,0.0,0.0,-0.3195348004131944,-0.022499456403566,-0.017418641733710216,2.3254502832790855,-0.21673297372449696,-0.020321964402199244
TON,2022,10.9713652903022,0.3990867579908675,0.439269406392694,0.4575342465753425,0.4383561643835616,0.2630136986301369,0.4913242009132419,0.589041095890411,0.6856164383561644,-0.868420937349848,17.4805288891808,0.4940639269406393,0.4626331811263317,0.48059360730593603,2.7150108949893506,0.23407806044792345,0.19597376241211856,-1.3296014298741743,2.0639837296946197,0.21774764700400712
TON,2023,6.35112980255189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.816092082015448,16.1189729727304,0.0,0.0,0.0,-0.12232867982105944,-0.11703903022396174,-0.09798688120605926,-2.5653341463638157,4.5420018307469725,-0.10887382350200353
TON,2024,3.18364611260051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25875517266331,3.60913122262904,0.0,0.0,0.0,-2.5926822151682813,-0.11703903022396174,-0.09798688120605926,3.894935576237991,-6.605985560441596,-0.10887382350200353
UGA,2022,7.1957888597581,0.1214611872146118,0.6666666666666666,0.2917808219178082,0.2397260273972602,0.9671232876712328,0.0438356164383561,0.010958904109589,0.25,-7.93130401839399,17.1323242180716,0.14657534246575338,0.6279299847792998,0.352870189171559,0.4847756751209005,0.0024190041313328775,0.30617163151409726,-0.6622206501715859,4.228502545697578,0.13259870158108905
UGA,2023,5.35094804280395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.74284901708679,5.03542937653591,0.0,0.0,0.0,0.4228307711066499,-0.0012095020656664388,-0.15308581575704866,-0.7618272206884273,-4.028818278335358,-0.06629935079054453
UGA,2024,3.3233806708656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9423963934614,7.50270902859625,0.0,0.0,0.0,-0.9076064462275415,-0.0012095020656664388,-0.15308581575704866,1.4240478708600115,-0.1996842673622261,-0.06629935079054453
UKR,2022,20.1836366617478,0.0767123287671232,0.147945205479452,0.2219178082191781,0.0,0.1835616438356164,0.073972602739726,0.2301369863013698,0.3226027397260274,-3.53360366430991,28.6236079216128,0.13150684931506848,0.21803652968036524,0.16859099804305283,5.58444813782107,-0.007626657969123721,0.032909328114807554,10.56301186176874,5.156438875995297,0.009745907495418288
UKR,2023,12.8490222828559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.9916325546648,11.9648544109257,0.0,0.0,0.0,0.03272967186906861,0.0038133289845618604,-0.01645466405740377,-4.183078600410193,-7.662740617189048,-0.004872953747709137
UKR,2024,6.50198464669254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.5739096835362,20.7720424103957,0.0,0.0,0.0,-5.6171778096901335,0.0038133289845618604,-0.01645466405740377,-6.379933261358545,2.5063017411937416,-0.004872953747709137
USA,2022,8.00279982052121,0.3890410958904109,0.3333333333333333,0.1506849315068493,0.1589041095890411,0.4123287671232877,0.2191780821917808,0.1273972602739726,0.25,-12.8565955081564,17.1995063481486,0.16404109589041094,0.3318873668188737,0.23597521200260926,1.5589380239871744,0.014062839747771241,0.10880988620714653,-3.926691556590161,3.114709839056598,0.05466871680178925
USA,2023,4.11633838374488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.48836352890327,16.8566833650737,0.0,0.0,0.0,-0.5446274998492555,-0.007031419873885628,-0.05440494310357326,3.153478850838927,6.61146087348445,-0.027334358400894612
USA,2024,2.94952520485207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.25405214191401,-0.842802579864598,0.0,0.0,0.0,-1.0143105241379082,-0.007031419873885628,-0.05440494310357326,0.7732127057512352,-9.726170712541055,-0.027334358400894612
UZB,2022,11.4466436998836,0.0977168949771689,0.0721461187214611,0.3465753424657534,0.2047945205479452,0.0,0.0,0.1315068493150684,0.210958904109589,-4.18824947629156,17.7006473999362,0.17071917808219175,0.09436834094368336,0.13799739073711673,-0.31815998428791836,0.018514894542291785,-0.049536131042980366,0.548619291139802,-11.164092949770566,-0.010649830708539115
UZB,2023,9.95659071258018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.55671090328651,29.6776167679218,0.0,0.0,0.0,-0.02531705865143863,-0.0092574472711459,0.02476806552149019,-0.10790370767918933,4.652450435717784,0.005324915354269565
UZB,2024,9.62825465956682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.27494524699098,30.174954487344,0.0,0.0,0.0,0.34347704293936054,-0.0092574472711459,0.02476806552149019,-0.44071558346061135,6.511642514052774,0.005324915354269565
ZAF,2022,7.03987272546482,0.0456621004566209,0.3141552511415524,0.3438356164383561,0.2904109589041095,0.2356164383561644,0.0,0.0,0.1178082191780822,-4.55050349622387,9.42732646118054,0.15856164383561638,0.22252663622526633,0.18597521200260922,-0.20652428018017588,0.010409871711241539,0.03590273247807495,0.48167062677453165,-1.5113535377280307,0.02133538346845587
ZAF,2023,6.0752438457966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.14746885999561,5.70998519867421,0.0,0.0,0.0,0.6117427530915034,-0.005204935855620776,-0.017951366239037467,-0.4033563088212495,-1.3891207827316094,-0.010667691734227935
ZAF,2024,4.36115246518962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20784933705069,8.63772594295266,0.0,0.0,0.0,-0.40521847291131863,-0.005204935855620776,-0.017951366239037467,-0.07831431795328125,2.900474320459633,-0.010667691734227935
